date,fund,ret
2023-03-28,Crypto Max-Sharpe,-0.0012045034923761988
2023-03-29,Crypto Max-Sharpe,0.024706950107140867
2023-03-30,Crypto Max-Sharpe,-0.02498140714967767
2023-03-31,Crypto Max-Sharpe,0.007009182869084149
2023-04-01,Crypto Max-Sharpe,0.004665217123570056
2023-04-02,Crypto Max-Sharpe,0.004101419681902007
2023-04-03,Crypto Max-Sharpe,-0.016301756744867595
2023-04-04,Crypto Max-Sharpe,0.002215264567440889
2023-04-05,Crypto Max-Sharpe,0.0022671113651897574
2023-04-06,Crypto Max-Sharpe,-0.013437578149531573
2023-04-07,Crypto Max-Sharpe,0.006088886489576176
2023-04-08,Crypto Max-Sharpe,-0.010534456808631302
2023-04-09,Crypto Max-Sharpe,0.004862030957091809
2023-04-10,Crypto Max-Sharpe,0.030799488794089894
2023-04-11,Crypto Max-Sharpe,0.0026012934918561046
2023-04-12,Crypto Max-Sharpe,-0.02027908929914897
2023-04-13,Crypto Max-Sharpe,0.017115357497869927
2023-04-14,Crypto Max-Sharpe,0.022324104439298765
2023-04-15,Crypto Max-Sharpe,1.337766645948587e-05
2023-04-16,Crypto Max-Sharpe,0.022183434999255514
2023-04-17,Crypto Max-Sharpe,-0.017360362188480343
2023-04-18,Crypto Max-Sharpe,0.0357476767971487
2023-04-19,Crypto Max-Sharpe,-0.09820832486500829
2023-04-20,Crypto Max-Sharpe,-0.01457262743215475
2023-04-21,Crypto Max-Sharpe,-0.052831048445988106
2023-04-22,Crypto Max-Sharpe,0.031401439125148214
2023-04-23,Crypto Max-Sharpe,-0.0076890844126885575
2023-04-24,Crypto Max-Sharpe,0.007512241232211225
2023-04-25,Crypto Max-Sharpe,0.0260344653011991
2023-04-26,Crypto Max-Sharpe,-0.02574213544871143
2023-04-27,Crypto Max-Sharpe,0.014005443442350517
2023-04-28,Crypto Max-Sharpe,0.011428683559826576
2023-04-29,Crypto Max-Sharpe,0.007745454603124374
2023-04-30,Crypto Max-Sharpe,-0.022088055718315666
2023-05-01,Crypto Max-Sharpe,-0.0238799586777511
2023-05-02,Crypto Max-Sharpe,0.015463358226130352
2023-05-03,Crypto Max-Sharpe,0.006076850986816772
2023-05-04,Crypto Max-Sharpe,-0.004656378494640691
2023-05-05,Crypto Max-Sharpe,0.010002274638024446
2023-05-06,Crypto Max-Sharpe,-0.04316181092329438
2023-05-07,Crypto Max-Sharpe,-0.007374181972428578
2023-05-08,Crypto Max-Sharpe,-0.055366968465916704
2023-05-09,Crypto Max-Sharpe,0.016738740343452695
2023-05-10,Crypto Max-Sharpe,0.007998711870266677
2023-05-11,Crypto Max-Sharpe,-0.008865037307175704
2023-05-12,Crypto Max-Sharpe,-0.0019674209370293483
2023-05-13,Crypto Max-Sharpe,-0.0040041159516984465
2023-05-14,Crypto Max-Sharpe,0.025173203910577223
2023-05-15,Crypto Max-Sharpe,0.029034724332563253
2023-05-16,Crypto Max-Sharpe,0.023692765043254613
2023-05-17,Crypto Max-Sharpe,0.03286488413629014
2023-05-18,Crypto Max-Sharpe,-0.021552805538161215
2023-05-19,Crypto Max-Sharpe,0.011108640698872888
2023-05-20,Crypto Max-Sharpe,0.006792079654360019
2023-05-21,Crypto Max-Sharpe,-0.007973576216440039
2023-05-22,Crypto Max-Sharpe,-0.006352465575730444
2023-05-23,Crypto Max-Sharpe,0.009103179637032749
2023-05-24,Crypto Max-Sharpe,-0.04877243419949385
2023-05-25,Crypto Max-Sharpe,0.005453126236782261
2023-05-26,Crypto Max-Sharpe,0.012607370113079462
2023-05-27,Crypto Max-Sharpe,0.011945227801146676
2023-05-28,Crypto Max-Sharpe,0.03395012228807157
2023-05-29,Crypto Max-Sharpe,-0.002449517796577461
2023-05-30,Crypto Max-Sharpe,0.01822712316592433
2023-05-31,Crypto Max-Sharpe,-0.017073050799200993
2023-06-01,Crypto Max-Sharpe,0.014580896910127074
2023-06-02,Crypto Max-Sharpe,0.015664012507187186
2023-06-03,Crypto Max-Sharpe,0.0005140210456987726
2023-06-04,Crypto Max-Sharpe,-0.009150685157316714
2023-06-05,Crypto Max-Sharpe,-0.06032019085896408
2023-06-06,Crypto Max-Sharpe,0.04501495954043944
2023-06-07,Crypto Max-Sharpe,-0.027222270512336146
2023-06-08,Crypto Max-Sharpe,0.00034113111208047635
2023-06-09,Crypto Max-Sharpe,0.004347576770474081
2023-06-10,Crypto Max-Sharpe,-0.08460856961785775
2023-06-11,Crypto Max-Sharpe,0.004023541818134158
2023-06-12,Crypto Max-Sharpe,-0.0017242793706943734
2023-06-13,Crypto Max-Sharpe,-0.0004700344039785062
2023-06-14,Crypto Max-Sharpe,-0.044341826848659095
2023-06-15,Crypto Max-Sharpe,0.018342047994271138
2023-06-16,Crypto Max-Sharpe,0.02439551395027573
2023-06-17,Crypto Max-Sharpe,0.009402727268286755
2023-06-18,Crypto Max-Sharpe,-0.000997020855779784
2023-06-19,Crypto Max-Sharpe,0.010430310718009005
2023-06-20,Crypto Max-Sharpe,0.045140563486353986
2023-06-21,Crypto Max-Sharpe,0.06014318799706582
2023-06-22,Crypto Max-Sharpe,0.004327509297154035
2023-06-23,Crypto Max-Sharpe,0.044834276786048774
2023-06-24,Crypto Max-Sharpe,-0.011059611971161534
2023-06-25,Crypto Max-Sharpe,-0.01009918482260873
2023-06-26,Crypto Max-Sharpe,-0.009342882721131701
2023-06-27,Crypto Max-Sharpe,0.010718325884130306
2023-06-28,Crypto Max-Sharpe,-0.0399142734159392
2023-06-29,Crypto Max-Sharpe,0.016780354351731735
2023-06-30,Crypto Max-Sharpe,0.15394999484933583
2023-07-01,Crypto Max-Sharpe,-0.03349846870586682
2023-07-02,Crypto Max-Sharpe,0.031031520648246762
2023-07-03,Crypto Max-Sharpe,-0.03331515326834668
2023-07-04,Crypto Max-Sharpe,-0.044418660346819135
2023-07-05,Crypto Max-Sharpe,-0.006195891289199652
2023-07-06,Crypto Max-Sharpe,-0.0031251174105337925
2023-07-07,Crypto Max-Sharpe,0.009987918233836171
2023-07-08,Crypto Max-Sharpe,-0.016995301903725706
2023-07-09,Crypto Max-Sharpe,-0.022376626874403463
2023-07-10,Crypto Max-Sharpe,0.027649971596458812
2023-07-11,Crypto Max-Sharpe,-0.0005904729286327135
2023-07-12,Crypto Max-Sharpe,0.01934873277973328
2023-07-13,Crypto Max-Sharpe,-0.0037936219800696045
2023-07-14,Crypto Max-Sharpe,-0.042631945477517454
2023-07-15,Crypto Max-Sharpe,-0.029756832570103257
2023-07-16,Crypto Max-Sharpe,-0.013572886046608447
2023-07-17,Crypto Max-Sharpe,-0.022487398944767485
2023-07-18,Crypto Max-Sharpe,0.0028928519179848137
2023-07-19,Crypto Max-Sharpe,0.0017141965693354523
2023-07-20,Crypto Max-Sharpe,-0.000750668881419847
2023-07-21,Crypto Max-Sharpe,0.010328495408463301
2023-07-22,Crypto Max-Sharpe,-0.024455048618143953
2023-07-23,Crypto Max-Sharpe,0.033722700550869254
2023-07-24,Crypto Max-Sharpe,-0.0427876950403312
2023-07-25,Crypto Max-Sharpe,-0.0020679830711675872
2023-07-26,Crypto Max-Sharpe,0.015589788628727858
2023-07-27,Crypto Max-Sharpe,0.007144861174076904
2023-07-28,Crypto Max-Sharpe,-0.005259079393527131
2023-07-29,Crypto Max-Sharpe,0.008109749945339428
2023-07-30,Crypto Max-Sharpe,0.02912805402684182
2023-07-31,Crypto Max-Sharpe,-0.016984288777180393
2023-08-01,Crypto Max-Sharpe,0.007774044417796535
2023-08-02,Crypto Max-Sharpe,-0.03066022352227972
2023-08-03,Crypto Max-Sharpe,-0.0063053152669902204
2023-08-04,Crypto Max-Sharpe,-0.0050856459379108555
2023-08-05,Crypto Max-Sharpe,-0.0022296663461204833
2023-08-06,Crypto Max-Sharpe,-0.0054839117230814985
2023-08-07,Crypto Max-Sharpe,0.019295950522265546
2023-08-08,Crypto Max-Sharpe,0.018193600348896062
2023-08-09,Crypto Max-Sharpe,-0.005568971948068774
2023-08-10,Crypto Max-Sharpe,-0.010841437137957382
2023-08-11,Crypto Max-Sharpe,-0.004070744588395457
2023-08-12,Crypto Max-Sharpe,-0.0007322483706455499
2023-08-13,Crypto Max-Sharpe,-0.0033697704144604913
2023-08-14,Crypto Max-Sharpe,0.0060814647183073615
2023-08-15,Crypto Max-Sharpe,-0.011249181535316469
2023-08-16,Crypto Max-Sharpe,-0.036134179878949166
2023-08-17,Crypto Max-Sharpe,-0.08746173943900777
2023-08-18,Crypto Max-Sharpe,-0.010986393382614245
2023-08-19,Crypto Max-Sharpe,0.003882386795713644
2023-08-20,Crypto Max-Sharpe,0.009386109703186967
2023-08-21,Crypto Max-Sharpe,-0.008408129422931574
2023-08-22,Crypto Max-Sharpe,-0.004635190333151929
2023-08-23,Crypto Max-Sharpe,0.023799669549825077
2023-08-24,Crypto Max-Sharpe,-0.008023995896618938
2023-08-25,Crypto Max-Sharpe,-0.00397210716294613
2023-08-26,Crypto Max-Sharpe,-0.003855262739065962
2023-08-27,Crypto Max-Sharpe,0.012075578197147493
2023-08-28,Crypto Max-Sharpe,-0.009299613455274696
2023-08-29,Crypto Max-Sharpe,0.08580711173121235
2023-08-30,Crypto Max-Sharpe,-0.021479805147971813
2023-08-31,Crypto Max-Sharpe,-0.04429816887224855
2023-09-01,Crypto Max-Sharpe,-0.017388289342110827
2023-09-02,Crypto Max-Sharpe,-0.0033948592821841255
2023-09-03,Crypto Max-Sharpe,0.004652746882653
2023-09-04,Crypto Max-Sharpe,-0.005317286999828249
2023-09-05,Crypto Max-Sharpe,-0.0035300710555513258
2023-09-06,Crypto Max-Sharpe,0.004093599617264867
2023-09-07,Crypto Max-Sharpe,0.009225600543993148
2023-09-08,Crypto Max-Sharpe,-0.005627888915808688
2023-09-09,Crypto Max-Sharpe,-0.0002893292399683608
2023-09-10,Crypto Max-Sharpe,-0.007966320238637761
2023-09-11,Crypto Max-Sharpe,-0.02790611918886462
2023-09-12,Crypto Max-Sharpe,0.04474856844907769
2023-09-13,Crypto Max-Sharpe,0.009589002769550674
2023-09-14,Crypto Max-Sharpe,0.02383592884134652
2023-09-15,Crypto Max-Sharpe,0.017635259671787643
2023-09-16,Crypto Max-Sharpe,-0.0048252529330625755
2023-09-17,Crypto Max-Sharpe,-0.009737838176101587
2023-09-18,Crypto Max-Sharpe,0.017952753520149422
2023-09-19,Crypto Max-Sharpe,0.012763817632254797
2023-09-20,Crypto Max-Sharpe,-0.005092761143798839
2023-09-21,Crypto Max-Sharpe,-0.024027305580905545
2023-09-22,Crypto Max-Sharpe,0.0005745846722242958
2023-09-23,Crypto Max-Sharpe,0.00023970954938817846
2023-09-24,Crypto Max-Sharpe,-0.011205407514166576
2023-09-25,Crypto Max-Sharpe,0.011586620864268973
2023-09-26,Crypto Max-Sharpe,0.003732120905746185
2023-09-27,Crypto Max-Sharpe,0.024139230917649773
2023-09-28,Crypto Max-Sharpe,0.029125800448826254
2023-09-29,Crypto Max-Sharpe,0.00045993545826184196
2023-09-30,Crypto Max-Sharpe,-0.0023528222147866946
2023-10-01,Crypto Max-Sharpe,0.02175901394141921
2023-10-02,Crypto Max-Sharpe,-0.0129499338112259
2023-10-03,Crypto Max-Sharpe,0.004919248195128566
2023-10-04,Crypto Max-Sharpe,-0.008630976873283427
2023-10-05,Crypto Max-Sharpe,-0.009046185196100408
2023-10-06,Crypto Max-Sharpe,-0.007059418361447698
2023-10-07,Crypto Max-Sharpe,0.004575991800426796
2023-10-08,Crypto Max-Sharpe,-0.004336936153091423
2023-10-09,Crypto Max-Sharpe,-0.028145681587261287
2023-10-10,Crypto Max-Sharpe,-0.008929326680622497
2023-10-11,Crypto Max-Sharpe,-0.0006299479573679432
2023-10-12,Crypto Max-Sharpe,-0.009120248363230197
2023-10-13,Crypto Max-Sharpe,0.00969157402164718
2023-10-14,Crypto Max-Sharpe,-0.00673349276268011
2023-10-15,Crypto Max-Sharpe,0.01263167772732133
2023-10-16,Crypto Max-Sharpe,0.04135432835702733
2023-10-17,Crypto Max-Sharpe,-0.009661860644609666
2023-10-18,Crypto Max-Sharpe,0.0045304690862260685
2023-10-19,Crypto Max-Sharpe,0.010018916808832525
2023-10-20,Crypto Max-Sharpe,0.023332480661241748
2023-10-21,Crypto Max-Sharpe,0.010330196874020741
2023-10-22,Crypto Max-Sharpe,-0.008140407402251163
2023-10-23,Crypto Max-Sharpe,0.03821739993069938
2023-10-24,Crypto Max-Sharpe,-0.00879374959500506
2023-10-25,Crypto Max-Sharpe,0.0102510626386813
2023-10-26,Crypto Max-Sharpe,-0.012787642656758592
2023-10-27,Crypto Max-Sharpe,-0.006099033948261674
2023-10-28,Crypto Max-Sharpe,0.0118850799922175
2023-10-29,Crypto Max-Sharpe,0.006709772637678642
2023-10-30,Crypto Max-Sharpe,0.0071456764657903404
2023-10-31,Crypto Max-Sharpe,0.010893420523775583
2023-11-01,Crypto Max-Sharpe,0.02147971143091365
2023-11-02,Crypto Max-Sharpe,-0.015996278384668234
2023-11-03,Crypto Max-Sharpe,-0.007308502110943542
2023-11-04,Crypto Max-Sharpe,0.007374583550977755
2023-11-05,Crypto Max-Sharpe,0.008038579218584745
2023-11-06,Crypto Max-Sharpe,0.010493381082107253
2023-11-07,Crypto Max-Sharpe,-0.005378193738868388
2023-11-08,Crypto Max-Sharpe,0.0110870604746091
2023-11-09,Crypto Max-Sharpe,0.0014913866805583115
2023-11-10,Crypto Max-Sharpe,0.0361150998840039
2023-11-11,Crypto Max-Sharpe,0.003662179166979609
2023-11-12,Crypto Max-Sharpe,0.0009841244606608155
2023-11-13,Crypto Max-Sharpe,-0.008723664377688907
2023-11-14,Crypto Max-Sharpe,-0.036177994253677445
2023-11-15,Crypto Max-Sharpe,0.03337743782361473
2023-11-16,Crypto Max-Sharpe,-0.028261576277863437
2023-11-17,Crypto Max-Sharpe,0.004780236325604409
2023-11-18,Crypto Max-Sharpe,-0.004906241173764212
2023-11-19,Crypto Max-Sharpe,0.013119197344884702
2023-11-20,Crypto Max-Sharpe,-0.015529626546448308
2023-11-21,Crypto Max-Sharpe,-0.04643089818458192
2023-11-22,Crypto Max-Sharpe,0.04655901515854299
2023-11-23,Crypto Max-Sharpe,0.005299453180221345
2023-11-24,Crypto Max-Sharpe,0.01570335082638438
2023-11-25,Crypto Max-Sharpe,0.01896609520349263
2023-11-26,Crypto Max-Sharpe,-0.007690257914444266
2023-11-27,Crypto Max-Sharpe,-0.030450469594325985
2023-11-28,Crypto Max-Sharpe,0.009358367836000287
2023-11-29,Crypto Max-Sharpe,0.0018210738166721404
2023-11-30,Crypto Max-Sharpe,-0.0031354401125619383
2023-12-01,Crypto Max-Sharpe,0.00014153085374038084
2023-12-02,Crypto Max-Sharpe,0.003241800306954546
2023-12-03,Crypto Max-Sharpe,0.00041701575677993946
2023-12-04,Crypto Max-Sharpe,0.019676755450043975
2023-12-05,Crypto Max-Sharpe,-0.0014654010703667843
2023-12-06,Crypto Max-Sharpe,0.005599147905936882
2023-12-07,Crypto Max-Sharpe,-0.002850748186273289
2023-12-08,Crypto Max-Sharpe,0.02486652815573972
2023-12-09,Crypto Max-Sharpe,-0.001362013754450899
2023-12-10,Crypto Max-Sharpe,0.00784129279659279
2023-12-11,Crypto Max-Sharpe,-0.04482547120669422
2023-12-12,Crypto Max-Sharpe,-0.0002578169409810998
2023-12-13,Crypto Max-Sharpe,0.008008730214771963
2023-12-14,Crypto Max-Sharpe,0.014627881307102842
2023-12-15,Crypto Max-Sharpe,-0.04163511748719332
2023-12-16,Crypto Max-Sharpe,0.011625057365392042
2023-12-17,Crypto Max-Sharpe,-0.008006920133240943
2023-12-18,Crypto Max-Sharpe,-0.008147076084459933
2023-12-19,Crypto Max-Sharpe,-0.004882971272721522
2023-12-20,Crypto Max-Sharpe,0.020836131367698917
2023-12-21,Crypto Max-Sharpe,0.018448600538866197
2023-12-22,Crypto Max-Sharpe,0.00729679974555265
2023-12-23,Crypto Max-Sharpe,0.00912572793849076
2023-12-24,Crypto Max-Sharpe,-0.0059072634818863635
2023-12-25,Crypto Max-Sharpe,0.0016590788758779193
2023-12-26,Crypto Max-Sharpe,-0.02691676108646399
2023-12-27,Crypto Max-Sharpe,0.042456902408394157
2023-12-28,Crypto Max-Sharpe,0.0005355266806979792
2023-12-29,Crypto Max-Sharpe,-0.004427058289219337
2023-12-30,Crypto Max-Sharpe,0.01220861773886682
2023-12-31,Crypto Max-Sharpe,0.00612962464549927
2020-10-01,Crypto Risk-Parity,-0.015135540370467711
2020-10-02,Crypto Risk-Parity,-0.020969716490602752
2020-10-03,Crypto Risk-Parity,0.004136611902008096
2020-10-04,Crypto Risk-Parity,0.018445311882282274
2020-10-05,Crypto Risk-Parity,0.003894459342268889
2020-10-06,Crypto Risk-Parity,-0.00962845265344333
2020-10-07,Crypto Risk-Parity,0.0025920054516431574
2020-10-08,Crypto Risk-Parity,0.014814054957932397
2020-10-09,Crypto Risk-Parity,0.02244982868747651
2020-10-10,Crypto Risk-Parity,0.01346981538681754
2020-10-11,Crypto Risk-Parity,0.011509188182464557
2020-10-12,Crypto Risk-Parity,0.010998453712685109
2020-10-13,Crypto Risk-Parity,-0.005176034710694964
2020-10-14,Crypto Risk-Parity,-0.006263547441127465
2020-10-15,Crypto Risk-Parity,-0.004768544737080938
2020-10-16,Crypto Risk-Parity,-0.0176924830437166
2020-10-17,Crypto Risk-Parity,0.0044288490461356425
2020-10-18,Crypto Risk-Parity,0.006867265626904075
2020-10-19,Crypto Risk-Parity,0.015800366498122186
2020-10-20,Crypto Risk-Parity,-0.020730588058077388
2020-10-21,Crypto Risk-Parity,0.05494958218927096
2020-10-22,Crypto Risk-Parity,0.026825981689706836
2020-10-23,Crypto Risk-Parity,-0.007612071456417175
2020-10-24,Crypto Risk-Parity,0.015812911424458457
2020-10-25,Crypto Risk-Parity,-0.008203398130639784
2020-10-26,Crypto Risk-Parity,-0.021522949388096752
2020-10-27,Crypto Risk-Parity,0.016251787182397698
2020-10-28,Crypto Risk-Parity,-0.023411945852996795
2020-10-29,Crypto Risk-Parity,-0.007553793451935694
2020-10-30,Crypto Risk-Parity,-0.017797049158256677
2020-10-31,Crypto Risk-Parity,0.008720141612629025
2020-11-01,Crypto Risk-Parity,0.008220436571452822
2020-11-02,Crypto Risk-Parity,-0.035485837460252766
2020-11-03,Crypto Risk-Parity,-0.0023118252126450734
2020-11-04,Crypto Risk-Parity,0.0037730268089767936
2020-11-05,Crypto Risk-Parity,0.05038007856709758
2020-11-06,Crypto Risk-Parity,0.05359559238566242
2020-11-07,Crypto Risk-Parity,-0.04327465271901939
2020-11-08,Crypto Risk-Parity,0.032589646556016115
2020-11-09,Crypto Risk-Parity,-0.019324114807135286
2020-11-10,Crypto Risk-Parity,0.0006923277786681458
2020-11-11,Crypto Risk-Parity,0.010440255812400902
2020-11-12,Crypto Risk-Parity,0.0013426964390504583
2020-11-13,Crypto Risk-Parity,0.028358229079128956
2020-11-14,Crypto Risk-Parity,-0.01488381395425093
2020-11-15,Crypto Risk-Parity,-0.015238312234719335
2020-11-16,Crypto Risk-Parity,0.04676036998918198
2020-11-17,Crypto Risk-Parity,0.05243707434047176
2020-11-18,Crypto Risk-Parity,-0.00941275686917818
2020-11-19,Crypto Risk-Parity,0.006052581380047057
2020-11-20,Crypto Risk-Parity,0.052200974596392315
2020-11-21,Crypto Risk-Parity,0.14656242852677237
2020-11-22,Crypto Risk-Parity,-0.028513712340922804
2020-11-23,Crypto Risk-Parity,0.13302630500367713
2020-11-24,Crypto Risk-Parity,0.11180074303451938
2020-11-25,Crypto Risk-Parity,-0.0524428222565942
2020-11-26,Crypto Risk-Parity,-0.12416140177952617
2020-11-27,Crypto Risk-Parity,0.025451436836933627
2020-11-28,Crypto Risk-Parity,0.0515424330614368
2020-11-29,Crypto Risk-Parity,0.018081290605081426
2020-11-30,Crypto Risk-Parity,0.0716116574622903
2020-12-01,Crypto Risk-Parity,-0.06598614660360945
2020-12-02,Crypto Risk-Parity,0.0213340479661033
2020-12-03,Crypto Risk-Parity,0.015630877592526907
2020-12-04,Crypto Risk-Parity,-0.07822720320181689
2020-12-05,Crypto Risk-Parity,0.04232682562086813
2020-12-06,Crypto Risk-Parity,0.00870915312226529
2020-12-07,Crypto Risk-Parity,-0.014573168275047167
2020-12-08,Crypto Risk-Parity,-0.0684905736718777
2020-12-09,Crypto Risk-Parity,0.03411639331777567
2020-12-10,Crypto Risk-Parity,-0.026567590067672897
2020-12-11,Crypto Risk-Parity,-0.02523677509118428
2020-12-12,Crypto Risk-Parity,0.028959525179027615
2020-12-13,Crypto Risk-Parity,0.03794083954604345
2020-12-14,Crypto Risk-Parity,-0.003490275110397307
2020-12-15,Crypto Risk-Parity,-0.0019086704152030216
2020-12-16,Crypto Risk-Parity,0.1026562324515363
2020-12-17,Crypto Risk-Parity,0.013738816552960428
2020-12-18,Crypto Risk-Parity,0.015286320270689257
2020-12-19,Crypto Risk-Parity,0.015540784513160332
2020-12-20,Crypto Risk-Parity,-0.005315881705532096
2020-12-21,Crypto Risk-Parity,-0.059729963345679725
2020-12-22,Crypto Risk-Parity,0.006322646972454262
2020-12-23,Crypto Risk-Parity,-0.15426272386834328
2020-12-24,Crypto Risk-Parity,0.12109750586323859
2020-12-25,Crypto Risk-Parity,0.02869556174787198
2020-12-26,Crypto Risk-Parity,0.0027022823353616467
2020-12-27,Crypto Risk-Parity,0.010803136352263244
2020-12-28,Crypto Risk-Parity,0.027485613074410373
2020-12-29,Crypto Risk-Parity,-0.021216633738516996
2020-12-30,Crypto Risk-Parity,-0.003623183195476755
2020-12-31,Crypto Risk-Parity,-0.00992346292418532
2021-01-01,Crypto Risk-Parity,0.00946475177613995
2021-01-02,Crypto Risk-Parity,0.029160172751790385
2021-01-03,Crypto Risk-Parity,0.11407880262624025
2021-01-04,Crypto Risk-Parity,0.036811961253158804
2021-01-05,Crypto Risk-Parity,0.04323211611306791
2021-01-06,Crypto Risk-Parity,0.15349075470274917
2021-01-07,Crypto Risk-Parity,0.011724317280216504
2021-01-08,Crypto Risk-Parity,-0.00407994263591019
2021-01-09,Crypto Risk-Parity,0.08505214832663374
2021-01-10,Crypto Risk-Parity,-0.02419019825257702
2021-01-11,Crypto Risk-Parity,-0.1284347016366706
2021-01-12,Crypto Risk-Parity,-0.023502607538503858
2021-01-13,Crypto Risk-Parity,0.08414559353231253
2021-01-14,Crypto Risk-Parity,0.02421837159640232
2021-01-15,Crypto Risk-Parity,-0.0391453817149804
2021-01-16,Crypto Risk-Parity,0.022965598067589577
2021-01-17,Crypto Risk-Parity,0.00031699155374767486
2021-01-18,Crypto Risk-Parity,0.026709872434771582
2021-01-19,Crypto Risk-Parity,0.008305341888433427
2021-01-20,Crypto Risk-Parity,-0.00662602482812728
2021-01-21,Crypto Risk-Parity,-0.13018035268624284
2021-01-22,Crypto Risk-Parity,0.06129901063054122
2021-01-23,Crypto Risk-Parity,-0.0035174073754508654
2021-01-24,Crypto Risk-Parity,0.028457642555891297
2021-01-25,Crypto Risk-Parity,-0.020377231744904436
2021-01-26,Crypto Risk-Parity,-0.001827542290354275
2021-01-27,Crypto Risk-Parity,-0.07327367060608947
2021-01-28,Crypto Risk-Parity,0.09188540798363243
2021-01-29,Crypto Risk-Parity,0.028573866747160555
2021-01-30,Crypto Risk-Parity,0.05283413602347327
2021-01-31,Crypto Risk-Parity,-0.020350317911566412
2021-02-01,Crypto Risk-Parity,0.02037140559549959
2021-02-02,Crypto Risk-Parity,0.04208806929217865
2021-02-03,Crypto Risk-Parity,0.04791137003986581
2021-02-04,Crypto Risk-Parity,-0.020060492900526236
2021-02-05,Crypto Risk-Parity,0.0810910907160997
2021-02-06,Crypto Risk-Parity,0.01855463311059157
2021-02-07,Crypto Risk-Parity,-0.004298728733196775
2021-02-08,Crypto Risk-Parity,0.09107272591448451
2021-02-09,Crypto Risk-Parity,0.06597719491488051
2021-02-10,Crypto Risk-Parity,0.03304503564975123
2021-02-11,Crypto Risk-Parity,0.08226596748984084
2021-02-12,Crypto Risk-Parity,0.043145849301995484
2021-02-13,Crypto Risk-Parity,0.0956831939277021
2021-02-14,Crypto Risk-Parity,-0.0241163324634577
2021-02-15,Crypto Risk-Parity,-0.04419745561060533
2021-02-16,Crypto Risk-Parity,0.0011860561469961544
2021-02-17,Crypto Risk-Parity,0.04419882172846471
2021-02-18,Crypto Risk-Parity,0.0028203309441333048
2021-02-19,Crypto Risk-Parity,0.05297855947529702
2021-02-20,Crypto Risk-Parity,-0.017537295978719277
2021-02-21,Crypto Risk-Parity,0.024557765787391116
2021-02-22,Crypto Risk-Parity,-0.06627463996632148
2021-02-23,Crypto Risk-Parity,-0.15415472712763678
2021-02-24,Crypto Risk-Parity,0.03852641137508379
2021-02-25,Crypto Risk-Parity,-0.053864406765836925
2021-02-26,Crypto Risk-Parity,-0.002529665005963404
2021-02-27,Crypto Risk-Parity,0.026250608813732347
2021-02-28,Crypto Risk-Parity,-0.04139851277763411
2021-03-01,Crypto Risk-Parity,0.06881975450990228
2021-03-02,Crypto Risk-Parity,-0.016697905292086777
2021-03-03,Crypto Risk-Parity,0.03544358274737074
2021-03-04,Crypto Risk-Parity,-0.016975425054466323
2021-03-05,Crypto Risk-Parity,-0.006925931017155102
2021-03-06,Crypto Risk-Parity,0.010219506219837445
2021-03-07,Crypto Risk-Parity,0.030393346728494624
2021-03-08,Crypto Risk-Parity,0.01870420848139372
2021-03-09,Crypto Risk-Parity,0.04293162836885499
2021-03-10,Crypto Risk-Parity,-0.02410346058743745
2021-03-11,Crypto Risk-Parity,0.005348845851258383
2021-03-12,Crypto Risk-Parity,-0.018471238602515407
2021-03-13,Crypto Risk-Parity,0.07911950619172965
2021-03-14,Crypto Risk-Parity,-0.04679026033570384
2021-03-15,Crypto Risk-Parity,-0.038142490228218015
2021-03-16,Crypto Risk-Parity,0.04021015019112521
2021-03-17,Crypto Risk-Parity,0.031085540284155177
2021-03-18,Crypto Risk-Parity,-0.02269783922951759
2021-03-19,Crypto Risk-Parity,0.02027575476318209
2021-03-20,Crypto Risk-Parity,0.015324553946226442
2021-03-21,Crypto Risk-Parity,-0.014801134367951368
2021-03-22,Crypto Risk-Parity,-0.03344783138462566
2021-03-23,Crypto Risk-Parity,0.006411692151846424
2021-03-24,Crypto Risk-Parity,-0.06321164589487639
2021-03-25,Crypto Risk-Parity,-0.0033319016936758693
2021-03-26,Crypto Risk-Parity,0.08754605078953148
2021-03-27,Crypto Risk-Parity,-0.006624670436596086
2021-03-28,Crypto Risk-Parity,0.002654127132577913
2021-03-29,Crypto Risk-Parity,0.03817533003156988
2021-03-30,Crypto Risk-Parity,0.014729928791764631
2021-03-31,Crypto Risk-Parity,0.06926761719952772
2021-04-01,Crypto Risk-Parity,0.025069750655039358
2021-04-02,Crypto Risk-Parity,0.051196388120310785
2021-04-03,Crypto Risk-Parity,-0.04730011169494158
2021-04-04,Crypto Risk-Parity,0.07809761940149526
2021-04-05,Crypto Risk-Parity,0.09782148329054921
2021-04-06,Crypto Risk-Parity,0.028604776012790416
2021-04-07,Crypto Risk-Parity,-0.0718558006859634
2021-04-08,Crypto Risk-Parity,0.0640582654807571
2021-04-09,Crypto Risk-Parity,-0.02463472858770495
2021-04-10,Crypto Risk-Parity,0.09279630145956219
2021-04-11,Crypto Risk-Parity,0.009755629177486774
2021-04-12,Crypto Risk-Parity,0.0001700069371772901
2021-04-13,Crypto Risk-Parity,0.10498508276432318
2021-04-14,Crypto Risk-Parity,0.02495243132668683
2021-04-15,Crypto Risk-Parity,0.06126732345073544
2021-04-16,Crypto Risk-Parity,0.0485453792614661
2021-04-17,Crypto Risk-Parity,-0.03084212518639573
2021-04-18,Crypto Risk-Parity,-0.07326340285080754
2021-04-19,Crypto Risk-Parity,-0.05887094006676423
